match_id,tournament_id,tournament_name,tournament_gender,match_date,stage_name,home_team_id,home_team_name,away_team_id,away_team_name,home_team_score,away_team_score,extra_time,penalty_shootout,result
M-1998-18,WC-1998,1998 FIFA Men's World Cup,men,1998-06-16,group stage,T-09,Brazil,T-47,Morocco,3,0,0,0,home team win
M-1998-19,WC-1998,1998 FIFA Men's World Cup,men,1998-06-17,group stage,T-13,Chile,T-05,Austria,1,1,0,0,draw
M-1998-20,WC-1998,1998 FIFA Men's World Cup,men,1998-06-17,group stage,T-41,Italy,T-11,Cameroon,3,0,0,0,home team win
M-1998-21,WC-1998,1998 FIFA Men's World Cup,men,1998-06-18,group stage,T-70,South Africa,T-22,Denmark,1,1,0,0,draw
M-1998-22,WC-1998,1998 FIFA Men's World Cup,men,1998-06-18,group stage,T-30,France,T-63,Saudi Arabia,4,0,0,0,home team win
M-1998-23,WC-1998,1998 FIFA Men's World Cup,men,1998-06-19,group stage,T-50,Nigeria,T-10,Bulgaria,1,0,0,0,home team win
M-1998-24,WC-1998,1998 FIFA Men's World Cup,men,1998-06-19,group stage,T-73,Spain,T-55,Paraguay,0,0,0,0,draw
M-1998-25,WC-1998,1998 FIFA Men's World Cup,men,1998-06-20,group stage,T-44,Japan,T-18,Croatia,0,1,0,0,away team win
M-1998-26,WC-1998,1998 FIFA Men's World Cup,men,1998-06-20,group stage,T-06,Belgium,T-46,Mexico,2,2,0,0,draw
M-1998-27,WC-1998,1998 FIFA Men's World Cup,men,1998-06-20,group stage,T-48,Netherlands,T-71,South Korea,5,0,0,0,home team win
M-1998-28,WC-1998,1998 FIFA Men's World Cup,men,1998-06-21,group stage,T-31,Germany,T-87,Yugoslavia,2,2,0,0,draw
M-1998-29,WC-1998,1998 FIFA Men's World Cup,men,1998-06-21,group stage,T-03,Argentina,T-43,Jamaica,5,0,0,0,home team win
M-1998-30,WC-1998,1998 FIFA Men's World Cup,men,1998-06-21,group stage,T-83,United States,T-38,Iran,1,2,0,0,away team win
M-1998-31,WC-1998,1998 FIFA Men's World Cup,men,1998-06-22,group stage,T-16,Colombia,T-79,Tunisia,1,0,0,0,home team win
M-1998-32,WC-1998,1998 FIFA Men's World Cup,men,1998-06-22,group stage,T-61,Romania,T-28,England,2,1,0,0,home team win
M-1998-33,WC-1998,1998 FIFA Men's World Cup,men,1998-06-23,group stage,T-13,Chile,T-11,Cameroon,1,1,0,0,draw
M-1998-34,WC-1998,1998 FIFA Men's World Cup,men,1998-06-23,group stage,T-41,Italy,T-05,Austria,2,1,0,0,home team win
M-1998-35,WC-1998,1998 FIFA Men's World Cup,men,1998-06-23,group stage,T-09,Brazil,T-53,Norway,1,2,0,0,away team win
M-1998-36,WC-1998,1998 FIFA Men's World Cup,men,1998-06-23,group stage,T-64,Scotland,T-47,Morocco,0,3,0,0,away team win
M-1998-37,WC-1998,1998 FIFA Men's World Cup,men,1998-06-24,group stage,T-30,France,T-22,Denmark,2,1,0,0,home team win
M-1998-38,WC-1998,1998 FIFA Men's World Cup,men,1998-06-24,group stage,T-70,South Africa,T-63,Saudi Arabia,2,2,0,0,draw
M-1998-39,WC-1998,1998 FIFA Men's World Cup,men,1998-06-24,group stage,T-50,Nigeria,T-55,Paraguay,1,3,0,0,away team win
M-1998-40,WC-1998,1998 FIFA Men's World Cup,men,1998-06-24,group stage,T-73,Spain,T-10,Bulgaria,6,1,0,0,home team win
M-1998-41,WC-1998,1998 FIFA Men's World Cup,men,1998-06-25,group stage,T-06,Belgium,T-71,South Korea,1,1,0,0,draw
M-1998-42,WC-1998,1998 FIFA Men's World Cup,men,1998-06-25,group stage,T-48,Netherlands,T-46,Mexico,2,2,0,0,draw
M-1998-43,WC-1998,1998 FIFA Men's World Cup,men,1998-06-25,group stage,T-31,Germany,T-38,Iran,2,0,0,0,home team win
M-1998-44,WC-1998,1998 FIFA Men's World Cup,men,1998-06-25,group stage,T-83,United States,T-87,Yugoslavia,0,1,0,0,away team win
M-1998-45,WC-1998,1998 FIFA Men's World Cup,men,1998-06-26,group stage,T-03,Argentina,T-18,Croatia,1,0,0,0,home team win
M-1998-46,WC-1998,1998 FIFA Men's World Cup,men,1998-06-26,group stage,T-44,Japan,T-43,Jamaica,1,2,0,0,away team win
M-1998-47,WC-1998,1998 FIFA Men's World Cup,men,1998-06-26,group stage,T-16,Colombia,T-28,England,0,2,0,0,away team win
M-1998-48,WC-1998,1998 FIFA Men's World Cup,men,1998-06-26,group stage,T-61,Romania,T-79,Tunisia,1,1,0,0,draw
M-1998-49,WC-1998,1998 FIFA Men's World Cup,men,1998-06-27,round of 16,T-41,Italy,T-53,Norway,1,0,0,0,home team win
M-1998-50,WC-1998,1998 FIFA Men's World Cup,men,1998-06-27,round of 16,T-09,Brazil,T-13,Chile,4,1,0,0,home team win
M-1998-51,WC-1998,1998 FIFA Men's World Cup,men,1998-06-28,round of 16,T-30,France,T-55,Paraguay,1,0,1,0,home team win
M-1998-52,WC-1998,1998 FIFA Men's World Cup,men,1998-06-28,round of 16,T-50,Nigeria,T-22,Denmark,1,4,0,0,away team win
M-1998-53,WC-1998,1998 FIFA Men's World Cup,men,1998-06-29,round of 16,T-31,Germany,T-46,Mexico,2,1,0,0,home team win
M-1998-54,WC-1998,1998 FIFA Men's World Cup,men,1998-06-29,round of 16,T-48,Netherlands,T-87,Yugoslavia,2,1,0,0,home team win
M-1998-55,WC-1998,1998 FIFA Men's World Cup,men,1998-06-30,round of 16,T-61,Romania,T-18,Croatia,0,1,0,0,away team win
M-1998-56,WC-1998,1998 FIFA Men's World Cup,men,1998-06-30,round of 16,T-03,Argentina,T-28,England,2,2,1,1,home team win
M-1998-57,WC-1998,1998 FIFA Men's World Cup,men,1998-07-03,quarter-finals,T-41,Italy,T-30,France,0,0,1,1,away team win
M-1998-58,WC-1998,1998 FIFA Men's World Cup,men,1998-07-03,quarter-finals,T-09,Brazil,T-22,Denmark,3,2,0,0,home team win
M-1998-59,WC-1998,1998 FIFA Men's World Cup,men,1998-07-04,quarter-finals,T-48,Netherlands,T-03,Argentina,2,1,0,0,home team win
M-1998-60,WC-1998,1998 FIFA Men's World Cup,men,1998-07-04,quarter-finals,T-31,Germany,T-18,Croatia,0,3,0,0,away team win
M-1998-61,WC-1998,1998 FIFA Men's World Cup,men,1998-07-07,semi-finals,T-09,Brazil,T-48,Netherlands,1,1,1,1,home team win
M-1998-62,WC-1998,1998 FIFA Men's World Cup,men,1998-07-08,semi-finals,T-30,France,T-18,Croatia,2,1,0,0,home team win
M-1998-63,WC-1998,1998 FIFA Men's World Cup,men,1998-07-11,third-place match,T-48,Netherlands,T-18,Croatia,1,2,0,0,away team win
M-1998-64,WC-1998,1998 FIFA Men's World Cup,men,1998-07-12,final,T-09,Brazil,T-30,France,0,3,0,0,away team win
M-1999-01,WC-1999,1999 FIFA Women's World Cup,women,1999-06-19,group stage,T-83,United States,T-22,Denmark,3,0,0,0,home team win
M-1999-02,WC-1999,1999 FIFA Women's World Cup,women,1999-06-19,group stage,T-14,China,T-74,Sweden,2,1,0,0,home team win
M-1999-03,WC-1999,1999 FIFA Women's World Cup,women,1999-06-19,group stage,T-09,Brazil,T-46,Mexico,7,1,0,0,home team win
M-1999-04,WC-1999,1999 FIFA Women's World Cup,women,1999-06-19,group stage,T-44,Japan,T-12,Canada,1,1,0,0,draw
M-1999-05,WC-1999,1999 FIFA Women's World Cup,women,1999-06-20,group stage,T-31,Germany,T-41,Italy,1,1,0,0,draw
M-1999-06,WC-1999,1999 FIFA Women's World Cup,women,1999-06-20,group stage,T-53,Norway,T-62,Russia,2,1,0,0,home team win
M-1999-07,WC-1999,1999 FIFA Women's World Cup,women,1999-06-20,group stage,T-51,North Korea,T-50,Nigeria,1,2,0,0,away team win
M-1999-08,WC-1999,1999 FIFA Women's World Cup,women,1999-06-20,group stage,T-04,Australia,T-32,Ghana,1,1,0,0,draw
M-1999-09,WC-1999,1999 FIFA Women's World Cup,women,1999-06-23,group stage,T-44,Japan,T-62,Russia,0,5,0,0,away team win
M-1999-10,WC-1999,1999 FIFA Women's World Cup,women,1999-06-23,group stage,T-53,Norway,T-12,Canada,7,1,0,0,home team win
M-1999-11,WC-1999,1999 FIFA Women's World Cup,women,1999-06-23,group stage,T-04,Australia,T-74,Sweden,1,3,0,0,away team win
M-1999-12,WC-1999,1999 FIFA Women's World Cup,women,1999-06-23,group stage,T-14,China,T-32,Ghana,7,0,0,0,home team win
M-1999-13,WC-1999,1999 FIFA Women's World Cup,women,1999-06-24,group stage,T-09,Brazil,T-41,Italy,2,0,0,0,home team win
M-1999-14,WC-1999,1999 FIFA Women's World Cup,women,1999-06-24,group stage,T-51,North Korea,T-22,Denmark,3,1,0,0,home team win
M-1999-15,WC-1999,1999 FIFA Women's World Cup,women,1999-06-24,group stage,T-83,United States,T-50,Nigeria,7,1,0,0,home team win
M-1999-16,WC-1999,1999 FIFA Women's World Cup,women,1999-06-24,group stage,T-31,Germany,T-46,Mexico,6,0,0,0,home team win
M-1999-17,WC-1999,1999 FIFA Women's World Cup,women,1999-06-26,group stage,T-12,Canada,T-62,Russia,1,4,0,0,away team win
M-1999-18,WC-1999,1999 FIFA Women's World Cup,women,1999-06-26,group stage,T-14,China,T-04,Australia,3,1,0,0,home team win
M-1999-19,WC-1999,1999 FIFA Women's World Cup,women,1999-06-26,group stage,T-32,Ghana,T-74,Sweden,0,2,0,0,away team win
M-1999-20,WC-1999,1999 FIFA Women's World Cup,women,1999-06-26,group stage,T-53,Norway,T-44,Japan,4,0,0,0,home team win
M-1999-21,WC-1999,1999 FIFA Women's World Cup,women,1999-06-27,group stage,T-31,Germany,T-09,Brazil,3,3,0,0,draw
M-1999-22,WC-1999,1999 FIFA Women's World Cup,women,1999-06-27,group stage,T-50,Nigeria,T-22,Denmark,2,0,0,0,home team win
M-1999-23,WC-1999,1999 FIFA Women's World Cup,women,1999-06-27,group stage,T-46,Mexico,T-41,Italy,0,2,0,0,away team win
M-1999-24,WC-1999,1999 FIFA Women's World Cup,women,1999-06-27,group stage,T-83,United States,T-51,North Korea,3,0,0,0,home team win
M-1999-25,WC-1999,1999 FIFA Women's World Cup,women,1999-06-30,quarter-final,T-14,China,T-62,Russia,2,0,0,0,home team win
M-1999-26,WC-1999,1999 FIFA Women's World Cup,women,1999-06-30,quarter-final,T-53,Norway,T-74,Sweden,3,1,0,0,home team win
M-1999-27,WC-1999,1999 FIFA Women's World Cup,women,1999-07-01,quarter-final,T-83,United States,T-31,Germany,3,2,0,0,home team win
M-1999-28,WC-1999,1999 FIFA Women's World Cup,women,1999-07-01,quarter-final,T-09,Brazil,T-50,Nigeria,4,3,1,0,home team win
M-1999-29,WC-1999,1999 FIFA Women's World Cup,women,1999-07-04,semi-final,T-83,United States,T-09,Brazil,2,0,0,0,home team win
M-1999-30,WC-1999,1999 FIFA Women's World Cup,women,1999-07-04,semi-final,T-53,Norway,T-14,China,0,5,0,0,away team win
M-1999-31,WC-1999,1999 FIFA Women's World Cup,women,1999-07-10,third-place match,T-09,Brazil,T-53,Norway,0,0,0,1,home team win
M-1999-32,WC-1999,1999 FIFA Women's World Cup,women,1999-07-10,final,T-83,United States,T-14,China,0,0,1,1,home team win
M-2002-01,WC-2002,2002 FIFA Men's World Cup,men,2002-05-31,group stage,T-30,France,T-65,Senegal,0,1,0,0,away team win
M-2002-02,WC-2002,2002 FIFA Men's World Cup,men,2002-06-01,group stage,T-60,Republic of Ireland,T-11,Cameroon,1,1,0,0,draw
M-2002-03,WC-2002,2002 FIFA Men's World Cup,men,2002-06-01,group stage,T-84,Uruguay,T-22,Denmark,1,2,0,0,away team win
M-2002-04,WC-2002,2002 FIFA Men's World Cup,men,2002-06-01,group stage,T-31,Germany,T-63,Saudi Arabia,8,0,0,0,home team win
M-2002-05,WC-2002,2002 FIFA Men's World Cup,men,2002-06-02,group stage,T-03,Argentina,T-50,Nigeria,1,0,0,0,home team win
M-2002-06,WC-2002,2002 FIFA Men's World Cup,men,2002-06-02,group stage,T-55,Paraguay,T-70,South Africa,2,2,0,0,draw
M-2002-07,WC-2002,2002 FIFA Men's World Cup,men,2002-06-02,group stage,T-28,England,T-74,Sweden,1,1,0,0,draw
M-2002-08,WC-2002,2002 FIFA Men's World Cup,men,2002-06-02,group stage,T-73,Spain,T-69,Slovenia,3,1,0,0,home team win
M-2002-09,WC-2002,2002 FIFA Men's World Cup,men,2002-06-03,group stage,T-18,Croatia,T-46,Mexico,0,1,0,0,away team win
M-2002-10,WC-2002,2002 FIFA Men's World Cup,men,2002-06-03,group stage,T-09,Brazil,T-80,Turkey,2,1,0,0,home team win
M-2002-11,WC-2002,2002 FIFA Men's World Cup,men,2002-06-03,group stage,T-41,Italy,T-25,Ecuador,2,0,0,0,home team win
M-2002-12,WC-2002,2002 FIFA Men's World Cup,men,2002-06-04,group stage,T-14,China,T-17,Costa Rica,0,2,0,0,away team win
M-2002-13,WC-2002,2002 FIFA Men's World Cup,men,2002-06-04,group stage,T-44,Japan,T-06,Belgium,2,2,0,0,draw
M-2002-14,WC-2002,2002 FIFA Men's World Cup,men,2002-06-04,group stage,T-71,South Korea,T-57,Poland,2,0,0,0,home team win
M-2002-15,WC-2002,2002 FIFA Men's World Cup,men,2002-06-05,group stage,T-62,Russia,T-79,Tunisia,2,0,0,0,home team win
M-2002-16,WC-2002,2002 FIFA Men's World Cup,men,2002-06-05,group stage,T-83,United States,T-58,Portugal,3,2,0,0,home team win
M-2002-17,WC-2002,2002 FIFA Men's World Cup,men,2002-06-05,group stage,T-31,Germany,T-60,Republic of Ireland,1,1,0,0,draw
M-2002-18,WC-2002,2002 FIFA Men's World Cup,men,2002-06-06,group stage,T-22,Denmark,T-65,Senegal,1,1,0,0,draw
M-2002-19,WC-2002,2002 FIFA Men's World Cup,men,2002-06-06,group stage,T-11,Cameroon,T-63,Saudi Arabia,1,0,0,0,home team win
M-2002-20,WC-2002,2002 FIFA Men's World Cup,men,2002-06-06,group stage,T-30,France,T-84,Uruguay,0,0,0,0,draw
M-2002-21,WC-2002,2002 FIFA Men's World Cup,men,2002-06-07,group stage,T-74,Sweden,T-50,Nigeria,2,1,0,0,home team win
M-2002-22,WC-2002,2002 FIFA Men's World Cup,men,2002-06-07,group stage,T-73,Spain,T-55,Paraguay,3,1,0,0,home team win
M-2002-23,WC-2002,2002 FIFA Men's World Cup,men,2002-06-07,group stage,T-03,Argentina,T-28,England,0,1,0,0,away team win
M-2002-24,WC-2002,2002 FIFA Men's World Cup,men,2002-06-08,group stage,T-70,South Africa,T-69,Slovenia,1,0,0,0,home team win
M-2002-25,WC-2002,2002 FIFA Men's World Cup,men,2002-06-08,group stage,T-41,Italy,T-18,Croatia,1,2,0,0,away team win
M-2002-26,WC-2002,2002 FIFA Men's World Cup,men,2002-06-08,group stage,T-09,Brazil,T-14,China,4,0,0,0,home team win
M-2002-27,WC-2002,2002 FIFA Men's World Cup,men,2002-06-09,group stage,T-46,Mexico,T-25,Ecuador,2,1,0,0,home team win
M-2002-28,WC-2002,2002 FIFA Men's World Cup,men,2002-06-09,group stage,T-17,Costa Rica,T-80,Turkey,1,1,0,0,draw
M-2002-29,WC-2002,2002 FIFA Men's World Cup,men,2002-06-09,group stage,T-44,Japan,T-62,Russia,1,0,0,0,home team win
M-2002-30,WC-2002,2002 FIFA Men's World Cup,men,2002-06-10,group stage,T-71,South Korea,T-83,United States,1,1,0,0,draw
M-2002-31,WC-2002,2002 FIFA Men's World Cup,men,2002-06-10,group stage,T-79,Tunisia,T-06,Belgium,1,1,0,0,draw
M-2002-32,WC-2002,2002 FIFA Men's World Cup,men,2002-06-10,group stage,T-58,Portugal,T-57,Poland,4,0,0,0,home team win
M-2002-33,WC-2002,2002 FIFA Men's World Cup,men,2002-06-11,group stage,T-22,Denmark,T-30,France,2,0,0,0,home team win
M-2002-34,WC-2002,2002 FIFA Men's World Cup,men,2002-06-11,group stage,T-65,Senegal,T-84,Uruguay,3,3,0,0,draw
M-2002-35,WC-2002,2002 FIFA Men's World Cup,men,2002-06-11,group stage,T-11,Cameroon,T-31,Germany,0,2,0,0,away team win
M-2002-36,WC-2002,2002 FIFA Men's World Cup,men,2002-06-11,group stage,T-63,Saudi Arabia,T-60,Republic of Ireland,0,3,0,0,away team win
M-2002-37,WC-2002,2002 FIFA Men's World Cup,men,2002-06-12,group stage,T-50,Nigeria,T-28,England,0,0,0,0,draw
M-2002-38,WC-2002,2002 FIFA Men's World Cup,men,2002-06-12,group stage,T-74,Sweden,T-03,Argentina,1,1,0,0,draw
M-2002-39,WC-2002,2002 FIFA Men's World Cup,men,2002-06-12,group stage,T-69,Slovenia,T-55,Paraguay,1,3,0,0,away team win
M-2002-40,WC-2002,2002 FIFA Men's World Cup,men,2002-06-12,group stage,T-70,South Africa,T-73,Spain,2,3,0,0,away team win
M-2002-41,WC-2002,2002 FIFA Men's World Cup,men,2002-06-13,group stage,T-17,Costa Rica,T-09,Brazil,2,5,0,0,away team win
M-2002-42,WC-2002,2002 FIFA Men's World Cup,men,2002-06-13,group stage,T-80,Turkey,T-14,China,3,0,0,0,home team win
M-2002-43,WC-2002,2002 FIFA Men's World Cup,men,2002-06-13,group stage,T-25,Ecuador,T-18,Croatia,1,0,0,0,home team win
M-2002-44,WC-2002,2002 FIFA Men's World Cup,men,2002-06-13,group stage,T-46,Mexico,T-41,Italy,1,1,0,0,draw
M-2002-45,WC-2002,2002 FIFA Men's World Cup,men,2002-06-14,group stage,T-06,Belgium,T-62,Russia,3,2,0,0,home team win
M-2002-46,WC-2002,2002 FIFA Men's World Cup,men,2002-06-14,group stage,T-79,Tunisia,T-44,Japan,0,2,0,0,away team win
M-2002-47,WC-2002,2002 FIFA Men's World Cup,men,2002-06-14,group stage,T-57,Poland,T-83,United States,3,1,0,0,home team win
M-2002-48,WC-2002,2002 FIFA Men's World Cup,men,2002-06-14,group stage,T-58,Portugal,T-71,South Korea,0,1,0,0,away team win
M-2002-49,WC-2002,2002 FIFA Men's World Cup,men,2002-06-15,round of 16,T-31,Germany,T-55,Paraguay,1,0,0,0,home team win
M-2002-50,WC-2002,2002 FIFA Men's World Cup,men,2002-06-15,round of 16,T-22,Denmark,T-28,England,0,3,0,0,away team win
M-2002-51,WC-2002,2002 FIFA Men's World Cup,men,2002-06-16,round of 16,T-74,Sweden,T-65,Senegal,1,2,1,0,away team win
M-2002-52,WC-2002,2002 FIFA Men's World Cup,men,2002-06-16,round of 16,T-73,Spain,T-60,Republic of Ireland,1,1,1,1,home team win
M-2002-53,WC-2002,2002 FIFA Men's World Cup,men,2002-06-17,round of 16,T-46,Mexico,T-83,United States,0,2,0,0,away team win
M-2002-54,WC-2002,2002 FIFA Men's World Cup,men,2002-06-17,round of 16,T-09,Brazil,T-06,Belgium,2,0,0,0,home team win
M-2002-55,WC-2002,2002 FIFA Men's World Cup,men,2002-06-18,round of 16,T-44,Japan,T-80,Turkey,0,1,0,0,away team win
M-2002-56,WC-2002,2002 FIFA Men's World Cup,men,2002-06-18,round of 16,T-71,South Korea,T-41,Italy,2,1,1,0,home team win
M-2002-57,WC-2002,2002 FIFA Men's World Cup,men,2002-06-21,quarter-finals,T-28,England,T-09,Brazil,1,2,0,0,away team win
M-2002-58,WC-2002,2002 FIFA Men's World Cup,men,2002-06-21,quarter-finals,T-31,Germany,T-83,United States,1,0,0,0,home team win
M-2002-59,WC-2002,2002 FIFA Men's World Cup,men,2002-06-22,quarter-finals,T-73,Spain,T-71,South Korea,0,0,1,1,away team win
M-2002-60,WC-2002,2002 FIFA Men's World Cup,men,2002-06-22,quarter-finals,T-65,Senegal,T-80,Turkey,0,1,1,0,away team win
M-2002-61,WC-2002,2002 FIFA Men's World Cup,men,2002-06-25,semi-finals,T-31,Germany,T-71,South Korea,1,0,0,0,home team win
M-2002-62,WC-2002,2002 FIFA Men's World Cup,men,2002-06-26,semi-finals,T-09,Brazil,T-80,Turkey,1,0,0,0,home team win
M-2002-63,WC-2002,2002 FIFA Men's World Cup,men,2002-06-29,third-place match,T-71,South Korea,T-80,Turkey,2,3,0,0,away team win
M-2002-64,WC-2002,2002 FIFA Men's World Cup,men,2002-06-30,final,T-31,Germany,T-09,Brazil,0,2,0,0,away team win
M-2003-01,WC-2003,2003 FIFA Women's World Cup,women,2003-09-20,group stage,T-53,Norway,T-30,France,2,0,0,0,home team win
M-2003-02,WC-2003,2003 FIFA Women's World Cup,women,2003-09-20,group stage,T-50,Nigeria,T-51,North Korea,0,3,0,0,away team win
M-2003-03,WC-2003,2003 FIFA Women's World Cup,women,2003-09-20,group stage,T-31,Germany,T-12,Canada,4,1,0,0,home team win
M-2003-04,WC-2003,2003 FIFA Women's World Cup,women,2003-09-20,group stage,T-44,Japan,T-03,Argentina,6,0,0,0,home team win
M-2003-05,WC-2003,2003 FIFA Women's World Cup,women,2003-09-21,group stage,T-83,United States,T-74,Sweden,3,1,0,0,home team win
M-2003-06,WC-2003,2003 FIFA Women's World Cup,women,2003-09-21,group stage,T-09,Brazil,T-71,South Korea,3,0,0,0,home team win
M-2003-07,WC-2003,2003 FIFA Women's World Cup,women,2003-09-21,group stage,T-04,Australia,T-62,Russia,1,2,0,0,away team win
M-2003-08,WC-2003,2003 FIFA Women's World Cup,women,2003-09-21,group stage,T-14,China,T-32,Ghana,1,0,0,0,home team win
M-2003-09,WC-2003,2003 FIFA Women's World Cup,women,2003-09-24,group stage,T-53,Norway,T-09,Brazil,1,4,0,0,away team win
M-2003-10,WC-2003,2003 FIFA Women's World Cup,women,2003-09-24,group stage,T-31,Germany,T-44,Japan,3,0,0,0,home team win
M-2003-11,WC-2003,2003 FIFA Women's World Cup,women,2003-09-24,group stage,T-30,France,T-71,South Korea,1,0,0,0,home team win
M-2003-12,WC-2003,2003 FIFA Women's World Cup,women,2003-09-24,group stage,T-12,Canada,T-03,Argentina,3,0,0,0,home team win
M-2003-13,WC-2003,2003 FIFA Women's World Cup,women,2003-09-25,group stage,T-32,Ghana,T-62,Russia,0,3,0,0,away team win
M-2003-14,WC-2003,2003 FIFA Women's World Cup,women,2003-09-25,group stage,T-74,Sweden,T-51,North Korea,1,0,0,0,home team win
M-2003-15,WC-2003,2003 FIFA Women's World Cup,women,2003-09-25,group stage,T-14,China,T-04,Australia,1,1,0,0,draw
M-2003-16,WC-2003,2003 FIFA Women's World Cup,women,2003-09-25,group stage,T-83,United States,T-50,Nigeria,5,0,0,0,home team win
M-2003-17,WC-2003,2003 FIFA Women's World Cup,women,2003-09-27,group stage,T-30,France,T-09,Brazil,1,1,0,0,draw
M-2003-18,WC-2003,2003 FIFA Women's World Cup,women,2003-09-27,group stage,T-71,South Korea,T-53,Norway,1,7,0,0,away team win
